#Version: 1.2
#Fields: StartDevice,StartPort,EndDevice,EndPort,LinkSpeed
mil30-96cbe-1b,et-7/1/2,ExtIsp-mil30_96cbe_1b-mix-it-EXCH,null-1,100000
mil30-96cbe-1b,xe-0/0/0:0,ExtIsp-mil30_96cbe_1b-top-ix-EXCH,null-0,10000
mil30-96cbe-1b,xe-8/1/0:1,ExtIsp-mil30_96cbe_1b-top-ix-EXCH,null-1,10000
mil30-96cbe-1b,xe-10/2/1,ExtIsp-mil30_96cbe_1b-top-ix-EXCH,null-2,10000
mil30-96cbe-1b,xe-11/1/1,ExtIsp-mil30_96cbe_1b-top-ix-EXCH,null-3,10000
mil30-96cbe-1b,et-0/0/2,icr02.mrs20,et-8/1/2,100000
mil30-96cbe-1b,et-1/0/5,icr02.mrs20,et-9/0/2,100000
mil30-96cbe-1b,et-7/0/2,icr02.zrh20,et-10/1/2,100000
mil30-96cbe-1b,et-9/1/0,icr02.zrh20,et-10/1/5,100000
mil30-96cbe-1b,et-0/0/5,icr02.zrh20,et-7/1/2,100000
mil30-96cbe-1b,et-1/0/2,icr02.zrh20,et-8/1/5,100000
mil30-96cbe-1b,et-1/1/2,icr02.zrh20,et-9/0/2,100000
mil30-96cbe-1b,et-9/3/0,icr02.zrh20,et-9/1/2,100000
mme20-96cbe-1a,et-0/0/2,icr01.cwl20,et-9/1/8,100000
mme20-96cbe-1a,et-7/0/2,icr01.lon24,et-9/1/9,100000
mme20-96cbe-1a,xe-0/0/0,mme20-96cbe-1b,xe-0/0/0,10000
mme20-96cbe-1a,xe-0/1/0,mme20-96cbe-1b,xe-0/1/0,10000
mme20-96cbe-1a,xe-1/0/0,mme20-96cbe-1b,xe-1/0/0,10000
mme20-96cbe-1a,xe-1/1/0,mme20-96cbe-1b,xe-1/1/0,10000
mme20-96cbe-1a,xe-7/0/0,mme20-96cbe-1b,xe-7/0/0,10000
mme20-96cbe-1a,xe-7/1/0,mme20-96cbe-1b,xe-7/1/0,10000
mme20-96cbe-1a,xe-8/0/0,mme20-96cbe-1b,xe-8/0/0,10000
mme20-96cbe-1a,xe-8/1/0,mme20-96cbe-1b,xe-8/1/0,10000
mme20-96cbe-1b,et-0/0/2,icr02.cwl20,et-9/1/8,100000
mme20-96cbe-1b,et-7/0/2,icr02.lon24,et-8/1/1,100000
mnl30-96cbe-1a,xe-3/0/2,ExtIsp-mnl30_96cbe_1a-AS17639,null-0,10000
mnl30-96cbe-1a,xe-0/0/1,ExtIsp-mnl30_96cbe_1a-AS4775,null-0,10000
mnl30-96cbe-1a,xe-3/0/5,ExtIsp-mnl30_96cbe_1a-AS9299,null-0,10000
mnl30-96cbe-1a,xe-3/3/3,ExtIsp-mnl30_96cbe_1a-AS9299,null-1,10000
mnl30-96cbe-1a,xe-9/0/1,ExtIsp-mnl30_96cbe_1a-AS9299,null-2,10000
mnl30-96cbe-1a,xe-9/3/3,ExtIsp-mnl30_96cbe_1a-AS9299,null-3,10000
mnl30-96cbe-1a,et-0/1/0,icr01.sg2,et-8/1/1,100000
mnl30-96cbe-1a,xe-0/2/1,icr01.sg2,xe-9/0/5:2,10000
mnl30-96cbe-1a,xe-3/0/0,mnl30-96cbe-1b,xe-3/0/0,10000
mnl30-96cbe-1a,xe-3/1/0,mnl30-96cbe-1b,xe-3/1/0,10000
mnl30-96cbe-1a,xe-3/1/4,mnl30-96cbe-1b,xe-3/1/4,10000
mnl30-96cbe-1a,xe-3/2/4,mnl30-96cbe-1b,xe-3/2/4,10000
mnl30-96cbe-1a,xe-9/0/0,mnl30-96cbe-1b,xe-9/0/0,10000
mnl30-96cbe-1a,xe-9/1/0,mnl30-96cbe-1b,xe-9/1/0,10000
mnl30-96cbe-1a,xe-9/1/4,mnl30-96cbe-1b,xe-9/1/4,10000
mnl30-96cbe-1a,xe-9/2/4,mnl30-96cbe-1b,xe-9/2/4,10000
mnl30-96cbe-1a,xe-3/0/1,sge-96cbe-1a,xe-1/1/0:3,10000
mnl30-96cbe-1b,xe-0/0/1,ExtIsp-mnl30_96cbe_1b-AS17639,null-0,10000
mnl30-96cbe-1b,xe-3/0/1,ExtIsp-mnl30_96cbe_1b-AS23944,null-0,10000
mnl30-96cbe-1b,xe-0/2/1,ExtIsp-mnl30_96cbe_1b-AS4775,null-0,10000
mnl30-96cbe-1b,xe-3/1/5,ExtIsp-mnl30_96cbe_1b-AS9299,null-0,10000
mnl30-96cbe-1b,xe-3/3/3,ExtIsp-mnl30_96cbe_1b-AS9299,null-1,10000
mnl30-96cbe-1b,xe-9/0/1,ExtIsp-mnl30_96cbe_1b-AS9299,null-2,10000
mnl30-96cbe-1b,xe-9/3/3,ExtIsp-mnl30_96cbe_1b-AS9299,null-3,10000
mnl30-96cbe-1b,xe-3/3/2,ExtIsp-mnl30_96cbe_1b-AS9658,null-0,10000
mnl30-96cbe-1b,xe-3/0/2,icr02.sg2,xe-9/0/5:2,10000
mnl30-96cbe-1b,xe-3/0/3,sge-96cbe-1b,xe-7/0/0:0,10000
mnz21-09xgmr-cis-1,HundredGigE0/0/0,icr01.mnz21,et-7/1/2,100000
mnz21-09xgmr-cis-1,HundredGigE1/0/0,icr02.mnz21,et-8/1/2,100000
mnz21-09xgmr-cis-2,HundredGigE1/0/0,icr01.mnz21,et-8/1/2,100000
mnz21-09xgmr-cis-2,HundredGigE0/0/0,icr02.mnz21,et-7/1/2,100000
mrs01-96cbe-1a,xe-1/1/3,ExtIsp-mrs01_96cbe_1a-AS21502,null-0,10000
mrs01-96cbe-1a,xe-1/3/4,ExtIsp-mrs01_96cbe_1a-AS57023,null-0,10000
mrs01-96cbe-1a,xe-1/1/1,mrs01-96cbe-1b,xe-1/0/5,10000
mrs01-96cbe-1a,xe-1/3/0,mrs01-96cbe-1b,xe-1/2/5,10000
mrs01-96cbe-1a,xe-1/3/2,mrs01-96cbe-1b,xe-1/3/0,10000
mrs01-96cbe-1a,xe-1/3/3,mrs01-96cbe-1b,xe-1/3/1,10000
mrs01-96cbe-1a,xe-2/0/0,mrs01-96cbe-1b,xe-2/0/0,10000
mrs01-96cbe-1a,xe-2/1/0,mrs01-96cbe-1b,xe-2/1/0,10000
mrs01-96cbe-1a,xe-2/2/0,mrs01-96cbe-1b,xe-2/2/0,10000
mrs01-96cbe-1a,xe-2/3/0,mrs01-96cbe-1b,xe-2/3/0,10000
mrs01-96cbe-1a,xe-8/1/2,mrs01-96cbe-1b,xe-8/2/3,10000
mrs01-96cbe-1a,xe-8/1/3,mrs01-96cbe-1b,xe-8/2/4,10000
mrs01-96cbe-1a,xe-8/1/4,mrs01-96cbe-1b,xe-8/2/5,10000
mrs01-96cbe-1a,xe-8/1/5,mrs01-96cbe-1b,xe-8/3/1,10000
mrs01-96cbe-1a,xe-8/2/0,mrs01-96cbe-1b,xe-8/3/2,10000
mrs01-96cbe-1a,xe-9/0/0,mrs01-96cbe-1b,xe-9/0/0,10000
mrs01-96cbe-1a,xe-9/1/0,mrs01-96cbe-1b,xe-9/1/0,10000
mrs01-96cbe-1a,xe-9/2/0,mrs01-96cbe-1b,xe-9/2/0,10000
mrs01-96cbe-1a,xe-9/3/0,mrs01-96cbe-1b,xe-9/3/0,10000
mrs01-96cbe-1b,xe-1/1/3,ExtIsp-mrs01_96cbe_1b-AS21502,null-0,10000
mrs01-96cbe-1b,xe-1/2/3,ExtIsp-mrs01_96cbe_1b-AS3491,null-0,10000
mrs01-96cbe-1b,xe-1/1/4,ExtIsp-mrs01_96cbe_1b-AS57023,null-0,10000
mrs01-96cbe-1b,xe-2/2/1,ExtIsp-mrs01_96cbe_1b-AS6453,null-0,10000
MRS20-0100-0001-01SW,Ethernet4/5/1,GVA20-0100-0001-01SW,Ethernet3/11/1,100000
MRS20-0100-0001-01SW,Ethernet4/6/1,GVA20-0100-0001-01SW,Ethernet3/12/1,100000
MRS20-0100-0001-01SW,Ethernet3/6/1,GVA20-0100-0001-01SW,Ethernet4/11/1,100000
MRS20-0100-0001-01SW,Ethernet3/7/1,GVA20-0100-0001-01SW,Ethernet4/12/1,100000
MRS20-0100-0001-01SW,Ethernet3/35/1,MRS20-0100-0002-01SW,Ethernet3/35/1,100000
MRS20-0100-0001-01SW,Ethernet3/36/1,MRS20-0100-0002-01SW,Ethernet3/36/1,100000
MRS20-0100-0001-01SW,Ethernet4/35/1,MRS20-0100-0002-01SW,Ethernet4/35/1,100000
MRS20-0100-0001-01SW,Ethernet4/36/1,MRS20-0100-0002-01SW,Ethernet4/36/1,100000
MRS20-0100-0001-01SW,Ethernet3/1/1,PAR21-0100-0001-01SW,Ethernet3/16/1,100000
MRS20-0100-0001-01SW,Ethernet3/8/1,PAR21-0100-0001-01SW,Ethernet3/6/1,100000
MRS20-0100-0001-01SW,Ethernet3/9/1,PAR21-0100-0001-01SW,Ethernet3/7/1,100000
MRS20-0100-0001-01SW,Ethernet4/12/1,PAR21-0100-0001-01SW,Ethernet4/16/1,100000
MRS20-0100-0001-01SW,Ethernet4/7/1,PAR21-0100-0001-01SW,Ethernet4/5/1,100000
MRS20-0100-0001-01SW,Ethernet4/8/1,PAR21-0100-0001-01SW,Ethernet4/6/1,100000
MRS20-0100-0001-01SW,Ethernet3/13/1,PAR30-0100-0001-01SW,Ethernet3/3/1,100000
MRS20-0100-0001-01SW,Ethernet4/13/1,PAR30-0100-0001-01SW,Ethernet4/4/1,100000
MRS20-0100-0001-01SW,Ethernet4/1/1,VIE-0100-0001-01SW,Ethernet3/6/1,100000
MRS20-0100-0001-01SW,Ethernet3/2/1,VIE-0100-0001-01SW,Ethernet3/7/1,100000
MRS20-0100-0001-01SW,Ethernet4/2/1,VIE-0100-0001-02SW,Ethernet3/7/1,100000
MRS20-0100-0001-01SW,Ethernet3/3/1,VIE-0100-0001-02SW,Ethernet3/8/1,100000
MRS20-0100-0001-01SW,Ethernet3/14/1,ZRH20-0100-0001-01SW,Ethernet3/22/1,100000
MRS20-0100-0001-01SW,Ethernet3/15/1,ZRH20-0100-0001-01SW,Ethernet3/23/1,100000
MRS20-0100-0001-01SW,Ethernet3/16/1,ZRH20-0100-0001-01SW,Ethernet3/24/1,100000
MRS20-0100-0001-01SW,Ethernet4/9/1,ZRH20-0100-0001-01SW,Ethernet3/6/1,100000
MRS20-0100-0001-01SW,Ethernet4/10/1,ZRH20-0100-0001-01SW,Ethernet3/7/1,100000
MRS20-0100-0001-01SW,Ethernet4/11/1,ZRH20-0100-0001-01SW,Ethernet3/8/1,100000
MRS20-0100-0001-01SW,Ethernet4/14/1,ZRH20-0100-0001-01SW,Ethernet4/22/1,100000
MRS20-0100-0001-01SW,Ethernet4/15/1,ZRH20-0100-0001-01SW,Ethernet4/23/1,100000
MRS20-0100-0001-01SW,Ethernet4/16/1,ZRH20-0100-0001-01SW,Ethernet4/24/1,100000
MRS20-0100-0001-01SW,Ethernet3/10/1,ZRH20-0100-0001-01SW,Ethernet4/6/1,100000
MRS20-0100-0001-01SW,Ethernet3/11/1,ZRH20-0100-0001-01SW,Ethernet4/7/1,100000
MRS20-0100-0001-01SW,Ethernet3/12/1,ZRH20-0100-0001-01SW,Ethernet4/8/1,100000
MRS20-0100-0002-01SW,Ethernet4/5/1,GVA20-0100-0002-01SW,Ethernet3/11/1,100000
MRS20-0100-0002-01SW,Ethernet4/6/1,GVA20-0100-0002-01SW,Ethernet3/12/1,100000
MRS20-0100-0002-01SW,Ethernet3/6/1,GVA20-0100-0002-01SW,Ethernet4/11/1,100000
MRS20-0100-0002-01SW,Ethernet3/7/1,GVA20-0100-0002-01SW,Ethernet4/12/1,100000
MRS20-0100-0002-01SW,Ethernet3/1/1,PAR21-0100-0002-01SW,Ethernet3/17/1,100000
MRS20-0100-0002-01SW,Ethernet3/8/1,PAR21-0100-0002-01SW,Ethernet3/6/1,100000
MRS20-0100-0002-01SW,Ethernet3/9/1,PAR21-0100-0002-01SW,Ethernet3/7/1,100000
MRS20-0100-0002-01SW,Ethernet4/12/1,PAR21-0100-0002-01SW,Ethernet4/17/1,100000
MRS20-0100-0002-01SW,Ethernet4/7/1,PAR21-0100-0002-01SW,Ethernet4/5/1,100000
MRS20-0100-0002-01SW,Ethernet4/8/1,PAR21-0100-0002-01SW,Ethernet4/6/1,100000
MRS20-0100-0002-01SW,Ethernet3/13/1,PAR30-0100-0002-01SW,Ethernet3/3/1,100000
MRS20-0100-0002-01SW,Ethernet4/13/1,PAR30-0100-0002-01SW,Ethernet4/4/1,100000
MRS20-0100-0002-01SW,Ethernet4/1/1,VIE-0100-0002-01SW,Ethernet3/7/1,100000
MRS20-0100-0002-01SW,Ethernet3/2/1,VIE-0100-0002-01SW,Ethernet3/8/1,100000
MRS20-0100-0002-01SW,Ethernet4/2/1,VIE-0100-0002-02SW,Ethernet3/7/1,100000
MRS20-0100-0002-01SW,Ethernet3/3/1,VIE-0100-0002-02SW,Ethernet3/8/1,100000
MRS20-0100-0002-01SW,Ethernet3/14/1,ZRH20-0100-0002-01SW,Ethernet3/10/1,100000
MRS20-0100-0002-01SW,Ethernet3/15/1,ZRH20-0100-0002-01SW,Ethernet3/11/1,100000
MRS20-0100-0002-01SW,Ethernet3/16/1,ZRH20-0100-0002-01SW,Ethernet3/21/1,100000
MRS20-0100-0002-01SW,Ethernet4/9/1,ZRH20-0100-0002-01SW,Ethernet3/6/1,100000
MRS20-0100-0002-01SW,Ethernet4/10/1,ZRH20-0100-0002-01SW,Ethernet3/7/1,100000
MRS20-0100-0002-01SW,Ethernet4/11/1,ZRH20-0100-0002-01SW,Ethernet3/8/1,100000
MRS20-0100-0002-01SW,Ethernet4/14/1,ZRH20-0100-0002-01SW,Ethernet4/10/1,100000
MRS20-0100-0002-01SW,Ethernet4/15/1,ZRH20-0100-0002-01SW,Ethernet4/11/1,100000
MRS20-0100-0002-01SW,Ethernet4/16/1,ZRH20-0100-0002-01SW,Ethernet4/21/1,100000
MRS20-0100-0002-01SW,Ethernet3/10/1,ZRH20-0100-0002-01SW,Ethernet4/6/1,100000
MRS20-0100-0002-01SW,Ethernet3/11/1,ZRH20-0100-0002-01SW,Ethernet4/7/1,100000
MRS20-0100-0002-01SW,Ethernet3/12/1,ZRH20-0100-0002-01SW,Ethernet4/8/1,100000
MRS20-06gmr-cis-1,TenGigabitEthernet0/0/0,mrs01-96cbe-1a,xe-1/1/2,10000
MRS20-06gmr-cis-1,TenGigabitEthernet1/0/0,mrs01-96cbe-1a,xe-1/1/5,10000
MRS20-06gmr-cis-1,TenGigabitEthernet2/0/0,mrs01-96cbe-1b,xe-1/1/0,10000
MRS20-06gmr-cis-1,TenGigabitEthernet2/1/0,mrs01-96cbe-1b,xe-1/1/2,10000
MRS20-06gmr-cis-1,console,mrs20-39x-oob-1,1/4,9600
MRS20-06gmr-cis-2,TenGigabitEthernet2/0/0,mrs01-96cbe-1a,xe-1/2/3,10000
MRS20-06gmr-cis-2,TenGigabitEthernet2/1/0,mrs01-96cbe-1a,xe-1/2/4,10000
MRS20-06gmr-cis-2,TenGigabitEthernet1/0/0,mrs01-96cbe-1b,xe-1/0/2,10000
MRS20-06gmr-cis-2,TenGigabitEthernet0/0/0,mrs01-96cbe-1b,xe-8/0/2,10000
MRS20-06gmr-cis-2,console,mrs20-39x-oob-1,1/5,9600
msa-96cbe-1a,xe-7/1/3,ExtIsp-msa_96cbe_1a-AS12714,null-0,10000
msa-96cbe-1a,xe-0/3/0,ExtIsp-msa_96cbe_1a-AS28917,null-0,10000
msa-96cbe-1a,xe-0/1/2,ExtIsp-msa_96cbe_1a-AS9002,null-0,10000
msa-96cbe-1a,xe-1/1/0,ExtIsp-msa_96cbe_1a-AS9002,null-1,10000
msa-96cbe-1a,xe-8/1/3,ExtIsp-msa_96cbe_1a-AS9002,null-2,10000
msa-96cbe-1a,xe-8/0/0,ExtIsp-msa_96cbe_1a-dataix-EXCH,null-0,10000
msa-96cbe-1a,xe-7/1/1,ExtIsp-msa_96cbe_1a-dataix-EXCH,null-1,10000
MWH01-0100-0001-01RR,xe-2/0/0,MWH01-0100-0001-01SW,Ethernet9/35/1,10000
MWH01-0100-0001-01RR,xe-1/0/0,MWH01-0100-0002-01SW,Ethernet9/35/1,10000
MWH01-0100-0001-01RR,xe-1/0/1,MWH01-0100-0003-01SW,Ethernet9/35/1,10000
MWH01-0100-0001-01RR,xe-2/0/1,MWH01-0100-0004-01SW,Ethernet9/35/1,10000
MWH01-0100-0001-01SW,Ethernet3/33/1,MWH01-0100-0002-01SW,Ethernet3/33/1,100000
MWH01-0100-0001-01SW,Ethernet3/34/1,MWH01-0100-0002-01SW,Ethernet3/34/1,100000
MWH01-0100-0001-01SW,Ethernet4/33/1,MWH01-0100-0002-01SW,Ethernet4/33/1,100000
MWH01-0100-0001-01SW,Ethernet4/34/1,MWH01-0100-0002-01SW,Ethernet4/34/1,100000
MWH01-0100-0001-01SW,Ethernet3/35/1,MWH01-0100-0004-01SW,Ethernet3/35/1,100000
MWH01-0100-0001-01SW,Ethernet3/36/1,MWH01-0100-0004-01SW,Ethernet3/36/1,100000
MWH01-0100-0001-01SW,Ethernet4/35/1,MWH01-0100-0004-01SW,Ethernet4/35/1,100000
MWH01-0100-0001-01SW,Ethernet4/36/1,MWH01-0100-0004-01SW,Ethernet4/36/1,100000
MWH01-0100-0001-01SW,Ethernet3/11/1,PDX31-0100-0001-01SW,Ethernet3/1/1,100000
MWH01-0100-0001-01SW,Ethernet4/15/1,PDX31-0100-0001-01SW,Ethernet3/10/1,100000
MWH01-0100-0001-01SW,Ethernet4/17/1,PDX31-0100-0001-01SW,Ethernet3/11/1,100000
MWH01-0100-0001-01SW,Ethernet4/18/1,PDX31-0100-0001-01SW,Ethernet3/12/1,100000
MWH01-0100-0001-01SW,Ethernet4/5/1,PDX31-0100-0001-01SW,Ethernet3/13/1,100000
MWH01-0100-0001-01SW,Ethernet3/1/1,PDX31-0100-0001-01SW,Ethernet3/9/1,100000
MWH01-0100-0001-01SW,Ethernet4/11/1,PDX31-0100-0001-01SW,Ethernet4/1/1,100000
MWH01-0100-0001-01SW,Ethernet3/16/1,PDX31-0100-0001-01SW,Ethernet4/10/1,100000
MWH01-0100-0001-01SW,Ethernet3/18/1,PDX31-0100-0001-01SW,Ethernet4/11/1,100000
MWH01-0100-0001-01SW,Ethernet3/3/1,PDX31-0100-0001-01SW,Ethernet4/12/1,100000
MWH01-0100-0001-01SW,Ethernet4/21/1,PDX31-0100-0001-01SW,Ethernet4/13/1,100000
MWH01-0100-0001-01SW,Ethernet4/14/1,PDX31-0100-0001-01SW,Ethernet4/9/1,100000
MWH01-0100-0002-01LS,xe-2/0/0,MWH01-0100-0001-01SW,Ethernet10/35/1,10000
MWH01-0100-0002-01LS,xe-1/0/0,MWH01-0100-0002-01SW,Ethernet10/35/1,10000
MWH01-0100-0002-01LS,xe-1/0/1,MWH01-0100-0003-01SW,Ethernet10/35/1,10000
MWH01-0100-0002-01LS,xe-2/0/1,MWH01-0100-0004-01SW,Ethernet10/35/1,10000
MWH01-0100-0002-01SW,Ethernet3/35/1,MWH01-0100-0003-01SW,Ethernet3/35/1,100000
MWH01-0100-0002-01SW,Ethernet3/36/1,MWH01-0100-0003-01SW,Ethernet3/36/1,100000
MWH01-0100-0002-01SW,Ethernet4/35/1,MWH01-0100-0003-01SW,Ethernet4/35/1,100000
MWH01-0100-0002-01SW,Ethernet4/36/1,MWH01-0100-0003-01SW,Ethernet4/36/1,100000
MWH01-0100-0002-01SW,Ethernet3/11/1,PDX31-0100-0002-01SW,Ethernet3/1/1,100000
MWH01-0100-0002-01SW,Ethernet3/19/1,PDX31-0100-0002-01SW,Ethernet3/10/1,100000
MWH01-0100-0002-01SW,Ethernet3/3/1,PDX31-0100-0002-01SW,Ethernet3/16/1,100000
MWH01-0100-0002-01SW,Ethernet4/22/1,PDX31-0100-0002-01SW,Ethernet3/17/1,100000
MWH01-0100-0002-01SW,Ethernet3/1/1,PDX31-0100-0002-01SW,Ethernet3/4/1,100000
MWH01-0100-0002-01SW,Ethernet4/13/1,PDX31-0100-0002-01SW,Ethernet3/5/1,100000
MWH01-0100-0002-01SW,Ethernet3/15/1,PDX31-0100-0002-01SW,Ethernet3/6/1,100000
MWH01-0100-0002-01SW,Ethernet3/16/1,PDX31-0100-0002-01SW,Ethernet3/7/1,100000
MWH01-0100-0002-01SW,Ethernet3/17/1,PDX31-0100-0002-01SW,Ethernet3/8/1,100000
MWH01-0100-0002-01SW,Ethernet3/18/1,PDX31-0100-0002-01SW,Ethernet3/9/1,100000
MWH01-0100-0002-01SW,Ethernet4/11/1,PDX31-0100-0002-01SW,Ethernet4/1/1,100000
MWH01-0100-0002-01SW,Ethernet4/19/1,PDX31-0100-0002-01SW,Ethernet4/10/1,100000
MWH01-0100-0002-01SW,Ethernet4/5/1,PDX31-0100-0002-01SW,Ethernet4/16/1,100000
MWH01-0100-0002-01SW,Ethernet4/1/1,PDX31-0100-0002-01SW,Ethernet4/4/1,100000
MWH01-0100-0002-01SW,Ethernet4/14/1,PDX31-0100-0002-01SW,Ethernet4/5/1,100000
MWH01-0100-0002-01SW,Ethernet4/15/1,PDX31-0100-0002-01SW,Ethernet4/6/1,100000
MWH01-0100-0002-01SW,Ethernet4/16/1,PDX31-0100-0002-01SW,Ethernet4/7/1,100000
MWH01-0100-0002-01SW,Ethernet4/17/1,PDX31-0100-0002-01SW,Ethernet4/8/1,100000
MWH01-0100-0002-01SW,Ethernet4/18/1,PDX31-0100-0002-01SW,Ethernet4/9/1,100000
MWH01-0100-0003-01SW,Ethernet3/33/1,MWH01-0100-0004-01SW,Ethernet3/33/1,100000
MWH01-0100-0003-01SW,Ethernet3/34/1,MWH01-0100-0004-01SW,Ethernet3/34/1,100000
MWH01-0100-0003-01SW,Ethernet4/33/1,MWH01-0100-0004-01SW,Ethernet4/33/1,100000
MWH01-0100-0003-01SW,Ethernet4/34/1,MWH01-0100-0004-01SW,Ethernet4/34/1,100000
MWH01-0100-0003-01SW,Ethernet6/1/1,PDX30-0100-0001-01SW,Ethernet6/1/1,200000
MWH01-0100-0003-01SW,Ethernet6/2/1,PDX30-0100-0001-01SW,Ethernet6/2/1,200000
MWH01-0100-0003-01SW,Ethernet5/4/1,PDX30-0100-0001-01SW,Ethernet7/3/1,200000
MWH01-0100-0003-01SW,Ethernet5/4/1,MWH01-201-01OLT,1/5/21-In_22-Out,0
MWH01-0100-0003-01SW,Ethernet6/1/1,MWH01-201-01OLT,1/5/5-In_6-Out,0
MWH01-0100-0003-01SW,Ethernet6/2/1,MWH01-201-01OLT,1/5/7-In_8-Out,0
MWH01-0100-0004-01SW,Ethernet6/1/1,PDX30-0100-0002-01SW,Ethernet6/1/1,200000
MWH01-0100-0004-01SW,Ethernet6/2/1,PDX30-0100-0002-01SW,Ethernet6/2/1,200000
MWH01-0100-0004-01SW,Ethernet5/4/1,PDX30-0100-0002-01SW,Ethernet7/3/1,200000
MWH01-0100-0004-01SW,Ethernet6/2/1,MWH01-201-01OLT,1/5/11-In_12-Out,0
MWH01-0100-0004-01SW,Ethernet5/4/1,MWH01-201-01OLT,1/5/23-In_24-Out,0
MWH01-0100-0004-01SW,Ethernet6/1/1,MWH01-201-01OLT,1/5/9-In_10-Out,0
MWH01-0100-0100-01RA,Ethernet10/1/1,MWH01-0100-0001-01SW,Ethernet10/1/1,100000
MWH01-0100-0100-01RA,Ethernet10/10/1,MWH01-0100-0001-01SW,Ethernet10/10/1,100000
MWH01-0100-0100-01RA,Ethernet10/11/1,MWH01-0100-0001-01SW,Ethernet10/11/1,100000
MWH01-0100-0100-01RA,Ethernet10/12/1,MWH01-0100-0001-01SW,Ethernet10/12/1,100000
MWH01-0100-0100-01RA,Ethernet10/2/1,MWH01-0100-0001-01SW,Ethernet10/2/1,100000
MWH01-0100-0100-01RA,Ethernet10/3/1,MWH01-0100-0001-01SW,Ethernet10/3/1,100000
MWH01-0100-0100-01RA,Ethernet10/4/1,MWH01-0100-0001-01SW,Ethernet10/4/1,100000
MWH01-0100-0100-01RA,Ethernet10/5/1,MWH01-0100-0001-01SW,Ethernet10/5/1,100000
MWH01-0100-0100-01RA,Ethernet10/6/1,MWH01-0100-0001-01SW,Ethernet10/6/1,100000
MWH01-0100-0100-01RA,Ethernet10/7/1,MWH01-0100-0001-01SW,Ethernet10/7/1,100000
MWH01-0100-0100-01RA,Ethernet10/8/1,MWH01-0100-0001-01SW,Ethernet10/8/1,100000
MWH01-0100-0100-01RA,Ethernet10/9/1,MWH01-0100-0001-01SW,Ethernet10/9/1,100000
MWH01-0100-0100-01RA,Ethernet10/13/1,MWH01-0100-0002-01SW,Ethernet10/1/1,100000
MWH01-0100-0100-01RA,Ethernet10/22/1,MWH01-0100-0002-01SW,Ethernet10/10/1,100000
MWH01-0100-0100-01RA,Ethernet10/23/1,MWH01-0100-0002-01SW,Ethernet10/11/1,100000
MWH01-0100-0100-01RA,Ethernet10/24/1,MWH01-0100-0002-01SW,Ethernet10/12/1,100000
MWH01-0100-0100-01RA,Ethernet10/14/1,MWH01-0100-0002-01SW,Ethernet10/2/1,100000
MWH01-0100-0100-01RA,Ethernet10/15/1,MWH01-0100-0002-01SW,Ethernet10/3/1,100000
MWH01-0100-0100-01RA,Ethernet10/16/1,MWH01-0100-0002-01SW,Ethernet10/4/1,100000
MWH01-0100-0100-01RA,Ethernet10/17/1,MWH01-0100-0002-01SW,Ethernet10/5/1,100000
MWH01-0100-0100-01RA,Ethernet10/18/1,MWH01-0100-0002-01SW,Ethernet10/6/1,100000
MWH01-0100-0100-01RA,Ethernet10/19/1,MWH01-0100-0002-01SW,Ethernet10/7/1,100000
MWH01-0100-0100-01RA,Ethernet10/20/1,MWH01-0100-0002-01SW,Ethernet10/8/1,100000
MWH01-0100-0100-01RA,Ethernet10/21/1,MWH01-0100-0002-01SW,Ethernet10/9/1,100000
MWH01-0100-0100-02RA,Ethernet10/1/1,MWH01-0100-0001-01SW,Ethernet10/13/1,100000
MWH01-0100-0100-02RA,Ethernet10/2/1,MWH01-0100-0001-01SW,Ethernet10/14/1,100000
MWH01-0100-0100-02RA,Ethernet10/3/1,MWH01-0100-0001-01SW,Ethernet10/15/1,100000
MWH01-0100-0100-02RA,Ethernet10/4/1,MWH01-0100-0001-01SW,Ethernet10/16/1,100000
MWH01-0100-0100-02RA,Ethernet10/5/1,MWH01-0100-0001-01SW,Ethernet10/17/1,100000
MWH01-0100-0100-02RA,Ethernet10/6/1,MWH01-0100-0001-01SW,Ethernet10/18/1,100000
MWH01-0100-0100-02RA,Ethernet10/7/1,MWH01-0100-0001-01SW,Ethernet10/19/1,100000
MWH01-0100-0100-02RA,Ethernet10/8/1,MWH01-0100-0001-01SW,Ethernet10/20/1,100000
MWH01-0100-0100-02RA,Ethernet10/9/1,MWH01-0100-0001-01SW,Ethernet10/21/1,100000
MWH01-0100-0100-02RA,Ethernet10/10/1,MWH01-0100-0001-01SW,Ethernet10/22/1,100000
MWH01-0100-0100-02RA,Ethernet10/11/1,MWH01-0100-0001-01SW,Ethernet10/23/1,100000
MWH01-0100-0100-02RA,Ethernet10/12/1,MWH01-0100-0001-01SW,Ethernet10/24/1,100000
MWH01-0100-0100-02RA,Ethernet10/13/1,MWH01-0100-0002-01SW,Ethernet10/13/1,100000
MWH01-0100-0100-02RA,Ethernet10/14/1,MWH01-0100-0002-01SW,Ethernet10/14/1,100000
MWH01-0100-0100-02RA,Ethernet10/15/1,MWH01-0100-0002-01SW,Ethernet10/15/1,100000
MWH01-0100-0100-02RA,Ethernet10/16/1,MWH01-0100-0002-01SW,Ethernet10/16/1,100000
MWH01-0100-0100-02RA,Ethernet10/17/1,MWH01-0100-0002-01SW,Ethernet10/17/1,100000
